sno,sna,sarea,mday,ar,sareaen,snaen,aren,act,srcUpdateTime,updateTime,infoTime,infoDate,Quantity,available_rent_bikes,latitude,longitude,available_return_bikes
500108069,YouBike2.0_內溝溪生態展示館,內湖區,2025-12-07 18:40:05,康樂街236-3號(前),Neihu Dist,YouBike2.0_Neigousi Ecological Exhibition Hall,No. 236-3， Kangle St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-07 18:40:05,2025-12-07,16,4,25.08722,121.62306,12
500108070,YouBike2.0_捷運港墘站(2號出口),內湖區,2025-12-08 18:40:03,內湖路一段520號,Neihu Dist,YouBike2.0_MRT Gangqian Sta. (Exit 2),No. 520， Sec. 1， Neihu Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,47,14,25.07967,121.57584,33
500108071,YouBike2.0_東湖國中,內湖區,2025-12-08 18:20:04,康樂街125巷4號(對面),Neihu Dist,YouBike2.0_Dong Hu Junior High School,No. 4， Ln. 125， Kangle St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,42,3,25.07334,121.61962,39
500108072,YouBike2.0_石潭公園(安康路),內湖區,2025-12-08 17:00:03,安康路28號西北側,Neihu Dist,YouBike2.0_Shitan Park (Ankang Rd.),No. 28， Ankang Rd. (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,41,11,25.06261,121.59334,30
500108073,YouBike2.0_內湖垃圾焚化廠,內湖區,2025-12-08 13:35:02,安康路290號西側,Neihu Dist,YouBike2.0_Neihu Refuse Incineration Plant,No. 290， Ankang Rd. (West),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 13:35:02,2025-12-08,20,14,25.06209,121.60347,6
500108074,YouBike2.0_康寧公園(北側),內湖區,2025-12-08 17:00:03,康寧路三段60號南側,Neihu Dist,YouBike2.0_Kangning Park (North),No. 60， Sec. 3， Kangning Rd. (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:00:03,2025-12-08,22,7,25.06927,121.61019,15
500108075,YouBike2.0_康寧路三段54巷口,內湖區,2025-12-08 06:21:02,康寧路三段54-5號西側,Neihu Dist,YouBike2.0_Ln. 54， Sec. 3， Kangning Rd. Intersection,No. 54-5， Sec. 3， Kangning Rd. (West),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 06:21:02,2025-12-08,15,6,25.0716,121.60936,9
500108076,YouBike2.0_行善路25巷口,內湖區,2025-12-08 18:50:05,行善路39號(前),Neihu Dist,YouBike2.0_Ln. 25， Xingshan Rd. Intersection,No. 39， Xingshan Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,21,8,25.05707,121.57658,13
500108077,YouBike2.0_新明路460巷口,內湖區,2025-12-08 18:50:05,南京東路六段122號(斜前方),Neihu Dist,YouBike2.0_Ln. 460， Xinming Rd. Intersection,No. 122， Sec. 6， Nanjing E. Rd. ((Front right)),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,22,4,25.05503,121.57823,18
500108078,YouBike2.0_下灣公園,內湖區,2025-12-08 18:40:03,民權東路六段206巷/民權東路六段190巷75弄(西北側),Neihu Dist,YouBike2.0_Xiawan Park,Ln. 206， Sec. 6， Minquan E. Rd. & Aly. 75， Ln. 190， Sec. 6， Minquan E. Rd. (Northwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,30,8,25.06516,121.59561,21
500108079,YouBike2.0_民權東路六段245巷口,內湖區,2025-12-08 04:23:03,民權東路六段247號(前),Neihu Dist,YouBike2.0_Ln. 245， Sec. 6， Minquan E. Rd. Intersection,No. 247， Sec. 6， Minquan E. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 04:23:03,2025-12-08,17,8,25.06708,121.60059,9
500108081,YouBike2.0_東湖國小,內湖區,2025-12-08 16:20:04,東湖路與東湖路113巷口東側,Neihu Dist,YouBike2.0_Donghu Elementary School,Donghu Rd.& Ln. 113， Donghu Rd. Intersection (East),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:20:04,2025-12-08,29,4,25.06854,121.61532,24
500108082,YouBike2.0_捷運內湖站(1號出口),內湖區,2025-12-08 18:50:05,成功路四段182巷/成功路四段口(西側),Neihu Dist,YouBike2.0_MRT Neihu Sta. (Exit.1),Ln. 182， Sec. 4， Chenggong Rd. & Sec. 4， Chenggong Rd. Intersection (West),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,28,23,25.08373,121.59406,4
500108083,YouBike2.0_瑞光港墘路口,內湖區,2025-12-08 18:56:15,港墘路185號前,Neihu Dist,YouBike2.0_Rueiguang Rd. & Gangcian Rd. Intersection,No. 185， Gangcian Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:56:15,2025-12-08,30,29,25.07611,121.57487,1
500108084,YouBike2.0_瑞湖陽光街口,內湖區,2025-12-08 18:44:14,瑞湖街101號對側,Neihu Dist,YouBike2.0_Rueihu St. & Yangguang St. Intersection,No. 101， Rueihu St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:44:14,2025-12-08,34,22,25.07296,121.57603,7
500108085,YouBike2.0_金龍公園,內湖區,2025-12-08 18:20:04,金龍路112巷口(金龍公園側),Neihu Dist,YouBike2.0_Jinlong Park,Ln. 112， Jinlong Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,15,2,25.08554,121.59076,13
500108086,YouBike2.0_星雲街138巷1弄口,內湖區,2025-12-08 13:30:03,星雲街138巷18號,Neihu Dist,YouBike2.0_Aly. 1， Ln. 138， Xingyun St.,No. 12， Ln. 138， Xingyun St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 13:30:03,2025-12-08,21,3,25.07943,121.59544,18
500108087,YouBike2.0_東湖一號公園,內湖區,2025-12-08 16:51:16,康寧路三段189巷163弄13號東南側,Neihu Dist,YouBike2.0_Donghu No. 1 Park,No. 13， Aly. 163， Ln. 189， Sec. 3， Kangning Rd. (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:51:16,2025-12-08,19,1,25.07567,121.6118,18
500108088,YouBike2.0_東湖二號公園,內湖區,2025-12-08 16:30:05,康寧路三段99巷39弄70號東南側,Neihu Dist,YouBike2.0_Donghu No. 2 Park,No. 70， Aly. 39， Ln. 99， Sec. 3， Kangning Rd. (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:30:05,2025-12-08,25,4,25.07415,121.61075,21
500108089,YouBike2.0_康湖二號公園(康寧醫院),內湖區,2025-12-08 16:10:02,成功路五段420巷17號東側,Neihu Dist,YouBike2.0_Kanghu No. 2 Park(Kang-Ning General Hospital),No. 17， Ln. 420， Sec. 5， Chenggong Rd. (East),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:10:02,2025-12-08,25,18,25.07514,121.60857,7
500108090,YouBike2.0_堤頂大道新湖一路口,內湖區,2025-12-08 12:40:03,堤頂大道一段215號前,Neihu Dist,YouBike2.0_Tiding Blvd. & Xinhu 1st Rd. Intersection,No. 215， Sec. 1， Tiding Blvd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 12:40:03,2025-12-08,20,7,25.05892,121.57354,12
500108091,YouBike2.0_下灣公園(成功路),內湖區,2025-12-08 18:42:17,成功路二段189號北側,Neihu Dist,YouBike2.0_Xiawan Park,No. 189， Sec. 2， Chenggong Rd. (North),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:42:17,2025-12-08,16,7,25.06682,121.5907,9
500108092,YouBike2.0_舊宗行善路口,內湖區,2025-12-08 17:40:04,行善路179號西側,Neihu Dist,YouBike2.0_Jiuzong Rd. & Xingshan Rd. Intersection,No. 179， Xingshan Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:40:04,2025-12-08,22,3,25.05876,121.58062,19
500108093,YouBike2.0_新湖二路250巷口,內湖區,2025-12-08 18:57:15,新湖二路/新湖二路250巷(西南側),Neihu Dist,YouBike2.0_Ln. 250， Xinhu 2nd Rd.,Xinhu 2nd Rd. & Ln. 250， Xinhu 2nd Rd. Intersection (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:57:15,2025-12-08,20,16,25.06455,121.58262,4
500108094,YouBike2.0_成功路四段41巷口,內湖區,2025-12-08 18:40:03,成功路四段41巷6號前側,Neihu Dist,YouBike2.0_Ln. 41， Sec. 4， Chenggong Rd.,No. 6， Ln. 41， Sec. 4， Chenggong Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,15,8,25.08105,121.59205,7
500108095,YouBike2.0_金湖星雲街口,內湖區,2025-12-08 17:40:04,金湖路83號對側,Neihu Dist,YouBike2.0_Jinhu Rd. & Xingyun St. Intersection,No. 83， Jinhu Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:40:04,2025-12-08,30,14,25.08151,121.59764,15
500108096,YouBike2.0_國防醫學院,內湖區,2025-12-08 17:30:04,民權東路六段161號前側,Neihu Dist,YouBike2.0_National Defense Medical Center,No. 161， Sec. 6， Minquan E. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:30:04,2025-12-08,25,7,25.06851,121.59559,18
500108097,YouBike2.0_民權東路六段190巷117弄口,內湖區,2025-12-08 12:40:03,民權東路六段190巷117弄15號對側,Neihu Dist,YouBike2.0_Aly. 117， Ln. 190， Sec. 6， Minquan E. Rd.,No. 15， Aly. 117， Ln. 190， Sec. 6， Minquan E. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 12:40:03,2025-12-08,25,16,25.06434,121.59399,9
500108098,YouBike2.0_內湖運動中心,內湖區,2025-12-08 18:50:21,洲子街12號前,Neihu Dist,YouBike2.0_Taipei Neihu Sports Center,No. 12， Zhouzi St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:21,2025-12-08,21,21,25.07848,121.57493,0
500108099,YouBike2.0_九華公園,內湖區,2025-12-08 18:48:15,文湖街21巷68弄25-6號北側,Neihu Dist,YouBike2.0_Jiuhua Park,No. 25-6， Aly. 68， Ln. 21， Wenhu St. (North),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:48:15,2025-12-08,25,8,25.08844,121.56122,16
500108100,YouBike2.0_內湖路二段179巷口,內湖區,2025-12-08 18:00:04,內湖路二段179巷242號對側,Neihu Dist,YouBike2.0_Ln. 179， Sec. 2， Neihu Rd.,No. 242， Ln. 179， Sec. 2， Neihu Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:00:04,2025-12-08,22,19,25.08454,121.584,3
500108102,YouBike2.0_行善行愛路口,內湖區,2025-12-08 17:50:04,行善路243號(前),Neihu Dist,YouBike2.0_Xingshan Rd. & Xing'ai Rd. Intersection,No. 243， Xingshan Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,12,5,25.0606,121.58286,7
500108103,YouBike2.0_民善新湖二路口(家樂福內湖店),內湖區,2025-12-08 18:20:04,民善街88號(旁),Neihu Dist,YouBike2.0_Xinhu 2nd Rd. & Minshan St. Intersection (Carrefour),No. 88， Minshan St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,23,2,25.06017,121.57552,17
500108104,YouBike2.0_統振大樓,內湖區,2025-12-08 12:30:03,安美街181號前,Neihu Dist,YouBike2.0_Welldone Building,No. 181， Anmei St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 12:30:03,2025-12-08,25,9,25.06007,121.60138,16
500108105,YouBike2.0_陽光街161巷口,內湖區,2025-12-08 14:37:02,陽光街161巷14號對側,Neihu Dist,YouBike2.0_Ln. 161， Yangguang St. Intersection,No. 14， Ln. 161， Yangguang St. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:37:02,2025-12-08,16,2,25.07433,121.58584,14
500108106,YouBike2.0_潭美公園(南京東路六段368巷),內湖區,2025-12-08 18:20:04,南京東路六段366號對側,Neihu Dist,YouBike2.0_Tanmei Park (Ln. 368， Sec. 6， Nanjing E. Rd.),No. 366， Sec. 6， Nanjing E. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,25,10,25.05928,121.58617,15
500108107,YouBike2.0_西康二號公園,內湖區,2025-12-08 09:20:03,文湖街60巷/環山路一段24巷(北側),Neihu Dist,YouBike2.0_Xikang No. 2 Park,Ln. 60， Wenhu St. & Ln. 24， Sec. 1， Huanshan Rd. Intersection (North),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 09:20:03,2025-12-08,21,10,25.08503,121.5637,11
500108108,YouBike2.0_三民國中(民權東路六段47巷),內湖區,2025-12-08 14:40:04,民權東路六段47巷6號對側,Neihu Dist,YouBike2.0_Sanmin Junior High School (Ln. 47， Sec. 6， Minquan E. Rd.),No. 6， Ln. 47， Sec. 6， Minquan E. Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:40:04,2025-12-08,13,8,25.06935,121.58692,5
500108109,YouBike2.0_瑞光路76巷口,內湖區,2025-12-08 14:40:04,瑞光路102號前,Neihu Dist,YouBike2.0_Ln. 76， Ruiguang Rd.,No. 102， Ruiguang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:40:04,2025-12-08,12,2,25.07168,121.58125,10
500108110,YouBike2.0_捷運東湖站,內湖區,2025-11-07 00:00:04,安康路315巷/五分街14巷(西側),Neihu Dist,YouBike2.0_MRT Donghu Sta.,Ln. 315， Ankang Rd. & Ln. 14， Wufen St. Intersection (West),0,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-11-07 00:00:04,2025-11-07,35,1,25.06664,121.61351,34
500108111,YouBike2.0_新湖國小,內湖區,2025-12-08 16:50:02,民權東路六段/成功路二段320巷31弄(東南側),Neihu Dist,YouBike2.0_XinHu Elementary School,Sec. 6， Minquan E. Rd. & Aly. 31， Ln. 320， Sec. 2， Chenggong Rd. Intersection (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:50:02,2025-12-08,23,5,25.06874,121.58923,18
500108112,YouBike2.0_碧山內湖路口,內湖區,2025-12-08 16:40:04,內湖路三段72巷15號西側,Neihu Dist,YouBike2.0_Bishan Rd. & Neihu Rd. Intersection,No. 15， Ln. 72， Sec. 3， Neihu Rd. (West),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:40:04,2025-12-08,16,3,25.08627,121.5914,13
500108115,YouBike2.0_民權東路六段413巷,內湖區,2025-12-08 01:57:04,民權東路六段409號前,Neihu Dist,YouBike2.0_Ln. 413， Sec. 6， Minquan E. Rd.,No. 409， Sec. 6， Minquan E. Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 01:57:04,2025-12-08,25,15,25.07038,121.60352,9
500108116,YouBike2.0_宏匯瑞光廣場(瑞光路),內湖區,2025-12-08 17:50:04,瑞光路353號前(瑞光路側人行道),Neihu Dist,YouBike2.0_Honhui Ruiguang Plaza (Ruiguang Rd.),No. 353， Ruiguang Rd. (Ruiguang Rd.),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:50:04,2025-12-08,16,12,25.07676,121.57433,4
500108117,YouBike2.0_宏匯瑞光廣場(港墘路),內湖區,2025-12-08 18:40:03,瑞光路355號前(港墘路側人行道),Neihu Dist,YouBike2.0_Honhui Ruiguang Plaza (Gangqian Rd.),No. 353， Ruiguang Rd. (Gangqian Rd.),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,20,12,25.07777,121.57562,8
500108118,YouBike2.0_康樂街151巷,內湖區,2025-12-08 18:03:16,康樂街151巷/康樂街,Neihu Dist,YouBike2.0_Ln. 151， Kangle St.,Ln. 151， Kangle St. & Kangle St. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:03:16,2025-12-08,24,1,25.07192,121.61955,22
500108119,YouBike2.0_內湖路一段360巷,內湖區,2025-12-08 17:26:15,內湖路一段358號,Neihu Dist,YouBike2.0_Ln. 360， Sec. 1， Neihu Rd.,No. 358， Sec. 1， Neihu Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:26:15,2025-12-08,15,13,25.0812,121.57067,1
500108120,YouBike2.0_成功路三段83號前,內湖區,2025-12-08 17:40:04,成功路三段83號前,Neihu Dist,YouBike2.0_No. 83， Sec. 3， Chenggong Rd.,No. 83， Sec. 3， Chenggong Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:40:04,2025-12-08,17,4,25.07823,121.5898,13
500108121,YouBike2.0_內湖路一段47巷,內湖區,2025-12-08 16:40:04,內湖路一段47巷/內湖路一段47巷22弄,Neihu Dist,YouBike2.0_Ln. 47， Sec. 1， Neihu Rd.,Ln. 47， Sec. 1， Neihu Rd. & Aly. 22， Ln. 47， Sec. 1， Neihu Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 16:40:04,2025-12-08,22,6,25.08781,121.55872,16
500108122,YouBike2.0_陽光舊宗路口,內湖區,2025-12-08 18:24:15,陽光街/舊宗路二段,Neihu Dist,YouBike2.0_Yangguang St. & Jiuzong Rd. Intersection,Yangguang St. & Sec. 2， Jiuzong Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:24:15,2025-12-08,20,0,25.07243,121.57416,19
500108123,YouBike2.0_安湖公園,內湖區,2025-12-08 17:30:04,東湖路113巷95弄/康寧路三段75巷,Neihu Dist,YouBike2.0_Anhu Park,Aly. 95， Ln. 113， Donghu Rd. & Ln. 75， Sec. 3， Kangning Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:30:04,2025-12-08,15,7,25.07392,121.61545,8
500108124,YouBike2.0_湖興公園,內湖區,2025-12-08 18:40:03,成功路二段250巷23弄/成功路二段312巷,Neihu Dist,YouBike2.0_Huxing Park,Aly. 23， Ln. 250， Sec. 2， Chenggong Rd. & Ln. 312， Sec. 2， Chenggong Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,16,10,25.06671,121.58913,6
500108125,YouBike2.0_安泰公園,內湖區,2025-12-08 13:40:04,安泰街45巷11弄1號,Neihu Dist,YouBike2.0_Antai Park,Aly. 11， Ln. 45， Antai St.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 13:40:04,2025-12-08,15,8,25.07391,121.61869,7
500108126,YouBike2.0_安泰街(康樂橋下),內湖區,2025-12-07 17:40:04,安泰街(康樂橋下),Neihu Dist,YouBike2.0_Antai St.(Kangle Bridge),Antai St.(Kangle Bridge),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-07 17:40:04,2025-12-07,21,5,25.07849,121.61666,15
500108127,YouBike2.0_康樂綠地,內湖區,2025-11-29 01:06:15,康樂街191巷/康樂街,Neihu Dist,YouBike2.0_Kangle Greens,Ln. 191， Kangle St. &  Kangle St. Intersection,0,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-11-29 01:06:15,2025-11-29,20,0,25.07539,121.6203,20
500108128,YouBike2.0_捷運港墘站(1號出口),內湖區,2025-12-08 18:35:17,內湖路一段663號前,Neihu Dist,YouBike2.0_MRT Gangqian Sta. (Exit 1),No. 663， Sec. 1， Neihu Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:35:17,2025-12-08,23,18,25.08004,121.57568,4
500108129,YouBike2.0_明美公園(行善路333巷),內湖區,2025-12-08 18:40:03,行善路333巷92號前,Neihu Dist,YouBike2.0_Mingmei Park (Ln. 333， Xingshan Rd.),No. 92， Ln. 333， Xingshan Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,16,3,25.06058,121.5866,13
500108131,YouBike2.0_舊宗新湖三路口,內湖區,2025-12-08 18:28:16,舊宗路一段/新湖三路(南側),Neihu Dist,YouBike2.0_Jiuzong Rd. & Xinhu 3rd Rd. Intersection,Sec. 1， Jiuzong Rd. & Xinhu 3rd Rd. Intersection (South),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:28:16,2025-12-08,25,24,25.06321,121.57681,1
500108132,YouBike2.0_內湖運動公園,內湖區,2025-12-08 14:03:03,民權東路六段11巷/舊宗路二段,Neihu Dist,YouBike2.0_Neihu Sports Park,Sec. 2， Jiuzong Rd. & Ln. 11， Sec. 6， Minquan E. Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:03:03,2025-12-08,25,18,25.06745,121.57513,7
500108133,YouBike2.0_內湖路三段326巷口,內湖區,2025-12-08 13:27:03,內湖路三段326巷/內湖路三段,Neihu Dist,YouBike2.0_Ln. 326， Sec. 3， Neihu Rd.,Ln. 326， Sec. 3， Neihu Rd. & Sec. 3， Neihu Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 13:27:03,2025-12-08,20,4,25.08968,121.58352,16
500108134,YouBike2.0_成功公園,內湖區,2025-12-08 03:46:02,成功路四段223巷/成功路四段223巷6弄,Neihu Dist,YouBike2.0_Chengong Park,Ln. 223， Sec. 4， Chenggong Rd. & Aly. 6， Ln. 223， Sec. 4， Chenggong Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 03:46:02,2025-12-08,11,5,25.08416,121.59665,6
500108135,YouBike2.0_康寧路三段189巷93弄口,內湖區,2025-12-08 14:42:01,康寧路三段189巷/康寧路三段189巷93弄,Neihu Dist,YouBike2.0_Aly. 93， Ln. 189， Sec. 3， Kangning Rd.,Ln. 189， Sec. 3， Kangning Rd. & Aly. 93， Ln. 189， Sec. 3， Kangning Rd. Intersection,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:42:01,2025-12-08,14,10,25.0735,121.61258,4
500108136,YouBike2.0_中國醫藥大學附設醫院臺北分院,內湖區,2025-12-08 18:39:15,內湖路二段368號對側,Neihu Dist,YouBike2.0_China Medical University Hospital (Taipei Branch),No. 368， Sec. 2， Neihu Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:39:15,2025-12-08,16,15,25.08227,121.5909,0
500108137,YouBike2.0_康樂抽水站,內湖區,2025-12-08 18:40:03,東湖路160巷23號,Neihu Dist,YouBike2.0_Kangle Pumping Station,No. 23， Ln. 160， Donghu Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:40:03,2025-12-08,25,9,25.06643,121.61732,16
500108138,YouBike2.0_環山路三段16巷口,內湖區,2025-12-08 14:03:03,環山路三段/環山路三段16巷口(東南側),Neihu Dist,YouBike2.0_Ln. 16， Sec. 3， Huanshan Rd.,Sec. 3， Huanshan Rd. & Ln. 16， Sec. 3， Huanshan Rd. Intersection (Southeast),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:03:03,2025-12-08,21,12,25.08464,121.57945,9
500108139,YouBike2.0_文德一號綠地,內湖區,2025-12-08 14:40:04,內湖區文德路91號旁,Neihu Dist,YouBike2.0_Wende Green No.1,No. 91， Wende Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 14:40:04,2025-12-08,15,2,25.0786,121.58302,13
500108140,YouBike2.0_臺北花市,內湖區,2025-12-08 18:30:03,新湖三路28號前人行道,Neihu Dist,YouBike2.0_Taipei Flowers Auction,No. 28， Xinhu 3rd Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:30:03,2025-12-08,33,21,25.06265,121.57427,12
500108141,YouBike2.0_行善社會住宅,內湖區,2025-12-08 18:50:05,行愛路與新湖一路口西南側,Neihu Dist,YouBike2.0_Xingshan Social Housing,Xing'ai Rd. & Xinhu 1st Rd. Intersection (Southwest),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:50:05,2025-12-08,23,4,25.06126,121.58201,19
500108142,YouBike2.0_康寧路三段99巷17弄口,內湖區,2025-12-08 15:40:05,康寧路三段99巷19號對側,Neihu Dist,YouBike2.0_Aly. 17， Ln. 99， Sec. 3， Kangning Rd.,No. 19， Ln. 99， Sec. 3， Kangning Rd. (Opposite),1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 15:40:05,2025-12-08,18,5,25.0721,121.60991,13
500108143,YouBike2.0_堤頂大道二段407巷口,內湖區,2025-12-08 18:20:04,堤頂大道二段405號前,Neihu Dist,YouBike2.0_Ln. 407， Sec. 2， Tiding Blvd.,No. 405， Sec. 2， Tiding Blvd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:20:04,2025-12-08,15,10,25.08019,121.56316,5
500108144,YouBike2.0_海德堡科技大樓,內湖區,2025-12-08 17:40:04,堤頂大道二段473號前,Neihu Dist,YouBike2.0_Heidelberg Science & Technology Building,No. 473， Sec. 2， Tiding Blvd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 17:40:04,2025-12-08,12,8,25.08156,121.56227,4
500108145,YouBike2.0_致伸科技大樓,內湖區,2025-12-08 18:48:15,瑞光路669號旁,Neihu Dist,YouBike2.0_Primax Headquarters Building,No. 669， Ruiguang Rd.,1,2025-12-08 18:59:29,2025-12-08 18:59:53,2025-12-08 18:48:15,2025-12-08,17,0,25.08067,121.5656,17
